transaction_id,store_id,sale_date,product_category,quantity,supplier,region,unit_cost,unit_price,inventory_level,labour_hours,labour_cost,revenue,product_cost,gross_profit
T001948,S05,2025-03-05,Sports,1.0,Activepro,East,40.15,91.82,23.0,3.45,87.95,91.82,40.15,51.669999999999995
T002594,S20,2025-05-14,Home,7.0,Budgetsource,South,42.25,77.8,149.0,5.8,144.47,544.6,295.75,248.85000000000002
T001026,S17,2025-04-26,Home,1.0,Budgetsource,North,41.11,77.43,45.0,4.21,120.89,77.43,41.11,36.32000000000001
T000228,S18,2025-04-03,Electronics,4.0,Northstar,West,255.57,332.14,12.0,6.44,192.25,1328.56,1022.28,306.28
T001156,S19,2025-04-26,Grocery,1.0,Freshfarm,South,8.55,14.22,50.0,4.77,135.41,14.22,8.55,5.67
T001841,S20,2025-02-16,Home Goods,6.0,Budgetsource,South,42.48,76.86,132.0,3.64,89.34,461.15999999999997,254.88,206.27999999999997
T000583,S20,2025-05-30,Electronics,2.0,Northstar,South,291.67,372.13,78.0,5.81,134.59,744.26,583.34,160.91999999999996
T001905,S28,2025-01-22,Apparel,1.0,Stylehub,West,34.32,68.02,64.0,4.44,113.43,68.02,34.32,33.699999999999996
T000580,S03,2025-03-11,Apparel,3.0,Stylehub,North,22.7,48.41,120.0,4.17,106.36,145.23,68.1,77.13
T001745,S11,2025-04-16,Apparel,4.0,Stylehub,South,24.35,52.38,,5.41,110.6,209.52,97.4,112.12
T002893,S21,2025-05-12,Apparel,2.0,Stylehub,North,24.97,56.04,41.0,3.4,97.03,112.08,49.94,62.14
T002778,S15,2025-02-10,Beauty,3.0,Glowworks,East,16.95,37.92,141.0,4.27,136.38,113.76,50.849999999999994,62.91000000000001
T001101,S14,2025-02-21,Apparel,4.0,Stylehub,West,23.36,45.11,30.0,5.11,159.45,180.44,93.44,87.0
T000115,S28,2025-05-21,Sports,1.0,Activepro,West,51.3,99.13,37.0,3.95,134.29,99.13,51.3,47.83
T001974,S10,2025-01-07,Electronics,2.0,Northstar,South,229.38,300.44,155.0,4.08,99.24,600.88,458.76,142.12
T000884,S13,2025-05-07,Electronics,3.0,Northstar,East,254.46,345.61,11.0,3.98,94.43,1036.83,763.38,273.44999999999993
T002873,S06,2025-01-27,Electronics,5.0,Northstar,East,239.79,334.54,10.0,4.96,119.95,1672.7,1198.95,473.75
T002799,S11,2025-02-08,Electronics,4.0,Northstar,South,207.88,276.71,62.0,4.01,102.04,1106.84,831.52,275.31999999999994
T000890,S18,2025-02-27,Grocery,2.0,Freshfarm,West,,10.69,0.0,3.72,127.38,21.38,,
T001194,S25,2025-04-12,Grocery,1.0,Freshfarm,West,7.54,12.08,26.0,6.02,227.66,12.08,7.54,4.54
T001400,S28,2025-05-16,Beauty,2.0,Glowworks,West,20.99,45.98,23.0,4.39,154.03,91.96,41.98,49.98
T001541,S14,2025-06-07,Grocery,2.0,Freshfarm,West,8.29,12.74,41.0,6.18,179.32,25.48,16.58,8.900000000000002
T001405,S07,2025-01-29,Apparel,2.0,Stylehub,North,30.22,59.12,42.0,4.29,122.87,118.24,60.44,57.8
T001116,S25,2025-05-25,Electronics,2.0,Northstar,West,285.67,382.19,3.0,4.62,128.11,764.38,571.34,193.03999999999996
T002597,S24,2025-04-23,Sports,2.0,Activepro,West,36.17,69.94,49.0,2.53,73.86,139.88,72.34,67.53999999999999
T001004,S14,,Home,2.0,Budgetsource,West,43.79,79.12,54.0,4.0,120.55,158.24,87.58,70.66000000000001
T001193,S11,2025-02-06,Sports,2.0,Activepro,South,60.86,126.46,91.0,5.3,152.68,252.92,121.72,131.2
T001463,S13,2025-03-19,Home,5.0,Budgetsource,East,41.46,82.04,17.0,4.2,105.65,410.20000000000005,207.3,202.90000000000003
T001289,S07,2025-01-11,Sports,1.0,Activepro,North,,123.86,121.0,5.57,119.73,123.86,,
T000344,S20,2025-03-15,Apparel,4.0,Stylehub,South,27.6,60.86,48.0,3.18,109.93,243.44,110.4,133.04
T001184,S12,2025-02-11,Sports,4.0,Activepro,South,47.31,89.04,111.0,4.54,107.34,356.16,189.24,166.92000000000002
T001653,S09,2025-06-14,Home,1.0,Budgetsource,East,51.16,100.89,113.0,6.28,144.7,100.89,51.16,49.730000000000004
T000206,S28,2025-03-04,Electronics,6.0,Northstar,West,228.23,281.41,3.0,3.92,130.55,1688.46,1369.3799999999999,319.08000000000015
T001793,S30,2025-04-18,Home,1.0,Budgetsource,West,46.76,84.59,45.0,6.01,197.07,84.59,46.76,37.830000000000005
T002160,S13,2025-01-16,Apparel,1.0,Stylehub,East,27.95,58.48,,3.44,84.05,58.48,27.95,30.529999999999998
T001598,S05,2025-02-05,Electronics,2.0,Northstar,East,231.51,293.69,60.0,6.23,139.52,587.38,463.02,124.36000000000001
T000953,S27,2025-05-04,Home,1.0,Budgetsource,West,48.33,88.68,6.0,4.56,144.01,88.68,48.33,40.35000000000001
T000614,S24,2025-01-07,Sports,2.0,Activepro,West,58.98,122.32,4.0,3.41,101.16,244.64,117.96,126.67999999999999
T002510,S17,2025-01-12,Sports,8.0,Activepro,North,48.59,93.03,17.0,4.07,107.63,744.24,388.72,355.52
T002042,S02,2025-03-23,Sports,2.0,Activepro,South,60.73,101.95,115.0,6.12,194.65,203.9,121.46,82.44000000000001
T002608,S17,2025-05-30,Home,2.0,Budgetsource,North,47.7,84.51,74.0,4.83,110.12,169.02,95.4,73.62
T002808,S01,2025-05-21,Home,2.0,Budgetsource,East,46.38,82.04,23.0,6.32,151.65,164.08,92.76,71.32000000000001
T000550,S18,2025-02-18,Electronics,1.0,Northstar,West,239.67,306.36,0.0,3.76,118.16,306.36,239.67,66.69000000000003
T001350,S23,2025-03-31,Apparel,4.0,Stylehub,South,28.27,56.48,119.0,4.9,111.76,225.92,113.08,112.83999999999999
T000690,S14,2025-04-02,Apparel,2.0,Stylehub,West,32.34,70.2,5.0,4.43,129.86,140.4,64.68,75.72
T000480,S15,2025-01-08,Electronics,9.0,Northstar,East,202.0,272.16,49.0,5.12,103.61,2449.44,1818.0,631.44
T002875,S14,2025-05-03,Apparel,6.0,Stylehub,West,23.59,54.92,39.0,4.74,163.47,329.52,141.54,187.98
T000619,S17,2025-02-05,Apparel,1.0,Stylehub,North,29.83,61.24,141.0,5.63,139.42,61.24,29.83,31.410000000000004
T001935,S14,2025-06-29,Grocery,3.0,Freshfarm,West,9.03,13.1,9.0,2.36,65.75,39.3,27.089999999999996,12.21
T000869,S30,2025-05-11,Electronics,3.0,Northstar,West,252.47,315.98,13.0,5.27,132.43,947.94,757.41,190.5300000000001
T001272,S18,2025-03-28,Beauty,0.0,Glowworks,West,18.65,38.71,50.0,4.87,121.34,0.0,0.0,0.0
T000188,S08,2025-03-14,Home,4.0,Budgetsource,South,41.34,70.57,111.0,5.73,139.07,282.28,165.36,116.91999999999996
T001382,S21,2025-03-19,Beauty,1.0,Glowworks,North,14.93,30.97,113.0,4.8,130.46,30.97,14.93,16.04
T001278,S04,2025-04-21,Beauty,2.0,Glowworks,East,17.67,40.75,76.0,3.67,65.43,81.5,35.34,46.16
T002566,S09,2025-05-24,Grocery,2.0,Freshfarm,East,7.87,12.14,158.0,4.34,113.55,24.28,15.74,8.540000000000001
T000397,S10,2025-04-06,Apparel,3.0,Stylehub,South,26.67,52.93,115.0,5.57,126.62,158.79,80.01,78.77999999999999
T000147,S26,2025-03-21,Electronics,7.0,Northstar,West,250.92,315.78,17.0,3.15,95.15,2210.46,1756.4399999999998,454.0200000000002
T001121,S25,2025-04-21,Electronics,5.0,Northstar,West,255.32,344.3,14.0,4.42,112.5,1721.5,1276.6,444.9000000000001
T002456,S09,2025-06-12,Grocery,2.0,Freshfarm,East,6.85,10.92,40.0,3.82,88.61,21.84,13.7,8.14
T000834,S18,2025-03-24,Home,2.0,Budgetsource,West,47.25,94.54,54.0,4.47,131.97,189.08,94.5,94.58000000000001
T002231,S01,2025-02-26,Home,1.0,Budgetsource,East,43.16,84.6,39.0,4.59,109.44,84.6,43.16,41.44
T001839,S18,2025-03-12,Sports,1.0,Activepro,West,69.95,126.78,14.0,4.39,98.54,126.78,69.95,56.83
T000684,S01,2025-01-24,Grocery,7.0,Freshfarm,East,7.85,11.77,150.0,6.64,126.04,82.39,54.949999999999996,27.440000000000005
T001517,S23,2025-03-10,Beauty,1.0,Glow Works,South,16.54,35.95,140.0,4.27,109.26,35.95,16.54,19.410000000000004
T001163,S07,2025-01-11,Grocery,3.0,Freshfarm,North,7.6,11.3,47.0,2.44,68.47,33.900000000000006,22.799999999999997,11.100000000000009
T002595,S27,2025-03-24,Home,2.0,Budgetsource,West,49.62,99.88,37.0,4.1,120.96,199.76,99.24,100.52
T002446,S26,2025-03-15,Grocery,2.0,Freshfarm,West,8.21,13.75,37.0,4.22,152.45,27.5,16.42,11.079999999999998
T001331,S13,2025-02-17,Grocery,2.0,Freshfarm,East,7.8,12.34,108.0,2.66,64.73,24.68,15.6,9.08
T000086,S30,2025-01-04,Apparel,0.0,Stylehub,West,30.62,66.17,4.0,5.45,131.56,0.0,0.0,0.0
T000410,S22,2025-03-07,Home,5.0,Budgetsource,South,45.71,87.23,68.0,3.76,84.12,436.15000000000003,228.55,207.60000000000002
T001768,S11,2025-05-12,Beauty,1.0,Glowworks,South,19.8,43.32,62.0,2.82,60.07,43.32,19.8,23.52
T001241,S11,2025-04-23,Apparel,1.0,Stylehub,South,30.03,62.85,117.0,4.87,125.8,62.85,30.03,32.82
T002336,S18,2025-01-25,Grocery,2.0,Freshfarm,West,8.65,14.54,50.0,4.38,127.74,29.08,17.3,11.779999999999998
T001408,S29,2025-04-16,Apparel,1.0,Stylehub,West,27.88,54.25,35.0,4.72,125.24,54.25,27.88,26.37
T002457,S18,2025-03-23,Beauty,2.0,Glowworks,West,22.79,51.83,,4.15,110.65,103.66,45.58,58.08
T000029,S24,2025-02-26,Electronics,2.0,Northstar,West,243.53,329.8,18.0,5.0,147.6,659.6,487.06,172.54000000000002
T000081,S29,2025-02-21,Grocery,1.0,Freshfarm,West,9.87,14.81,5.0,4.57,134.84,14.81,9.87,4.940000000000001
T000170,S06,2025-03-19,Electronics,3.0,Northstar,East,236.74,325.57,57.0,4.64,146.08,976.71,710.22,266.49
T000867,S30,2025-02-26,Grocery,1.0,Freshfarm,West,7.86,11.8,58.0,4.26,144.09,11.8,7.86,3.9400000000000004
T001399,S13,2025-01-18,Grocery,3.0,Freshfarm,East,8.31,13.39,85.0,3.34,79.46,40.17,24.93,15.240000000000002
T002590,S23,2025-06-09,Grocery,2.0,Freshfarm,South,7.79,11.31,157.0,4.65,105.07,22.62,15.58,7.040000000000001
T000092,S03,2025-01-21,Home,4.0,Budgetsource,North,37.51,67.21,96.0,5.54,133.44,268.84,150.04,118.79999999999998
T000926,S07,2025-04-18,Home,7.0,Budgetsource,North,41.1,83.01,111.0,3.15,83.75,581.07,287.7,293.37000000000006
T000874,S06,2025-03-17,Grocery,1.0,Freshfarm,East,9.09,13.28,130.0,5.63,141.51,13.28,9.09,4.1899999999999995
T000195,S17,2025-03-13,Home,2.0,Budgetsource,North,47.69,95.63,118.0,3.14,90.85,191.26,95.38,95.88
T000681,S16,2025-06-13,Electronics,3.0,North-Star,South,238.72,302.18,22.0,4.49,121.63,906.54,716.16,190.38
T002322,S26,2025-02-15,Home,1.0,Budgetsource,West,49.86,93.04,17.0,3.22,102.78,93.04,49.86,43.18000000000001
T001858,S26,2025-03-18,Grocery,2.0,Freshfarm,West,8.44,13.51,56.0,3.74,109.29,27.02,16.88,10.14
T000639,S03,2025-05-05,Grocery,1.0,Freshfarm,North,7.64,11.73,15.0,,72.06,11.73,7.64,4.090000000000001
T000971,S29,2025-03-10,Grocery,2.0,Freshfarm,West,7.43,11.28,20.0,3.02,94.99,22.56,14.86,7.699999999999999
T002024,S06,2025-02-20,Sports,5.0,Activepro,East,48.18,86.62,158.0,3.89,93.81,433.1,240.9,192.20000000000002
T001294,S25,2025-02-20,Apparel,,Stylehub,West,29.69,65.16,47.0,2.44,63.27,,,
T002295,S17,2025-01-13,Apparel,1.0,Stylehub,North,28.56,64.28,80.0,5.43,101.91,64.28,28.56,35.72
T000567,S26,2025-06-05,Sports,7.0,Activepro,West,58.78,115.82,8.0,5.47,143.02,810.74,411.46000000000004,399.28
T001971,S25,2025-04-01,Electronic,1.0,Northstar,West,233.7,310.77,28.0,6.02,133.96,310.77,233.7,77.07
T001833,S11,2025-02-01,Electronics,3.0,Northstar,South,248.49,332.6,32.0,3.68,104.46,997.8000000000001,745.47,252.33000000000004
T000110,S25,2025-06-24,Electronics,1.0,Northstar,West,294.61,441.85,63.0,2.47,61.42,441.85,294.61,147.24
T001637,S28,2025-03-02,Home,6.0,Budgetsource,West,47.99,81.24,25.0,4.48,141.18,487.43999999999994,287.94,199.49999999999994
T002198,S23,2025-04-27,Sports,2.0,Activepro,South,53.2,100.39,159.0,4.13,111.8,200.78,106.4,94.38
T001106,S19,2025-01-10,Electronics,2.0,Northstar,South,220.23,270.61,75.0,3.94,88.44,541.22,440.46,100.76000000000005
T001457,S06,2025-02-21,Grocery,2.0,Freshfarm,East,8.82,13.97,57.0,4.53,89.47,27.94,17.64,10.3
T000245,S18,2025-02-15,Electronics,2.0,Northstar,West,214.3,294.44,43.0,1.63,52.75,588.88,428.6,160.27999999999997
T002091,S13,2025-06-20,Electronics,1.0,Northstar,East,300.07,394.38,100.0,1.83,50.35,394.38,300.07,94.31
T001137,S19,2025-06-29,Electronics,4.0,Northstar,South,276.78,370.85,39.0,3.74,98.97,1483.4,1107.12,376.2800000000002
T001597,S28,2025-05-28,Sports,4.0,Activepro,West,51.34,103.92,50.0,4.68,130.58,415.68,205.36,210.32
T000835,S21,2025-03-12,Sports,2.0,Activepro,North,55.56,105.75,143.0,3.5,82.18,211.5,111.12,100.38
T002532,S30,2025-02-09,Home,7.0,Budgetsource,West,50.72,96.77,34.0,5.22,157.77,677.39,355.03999999999996,322.35
T000020,S02,2025-04-30,Apparel,2.0,Stylehub,South,28.1,58.67,141.0,3.56,75.79,117.34,56.2,61.14
T002661,S28,2025-06-10,Grocery,1.0,Freshfarm,West,7.98,11.29,41.0,4.98,135.98,11.29,7.98,3.3099999999999987
T002119,S30,2025-05-10,Electronics,3.0,Northstar,West,337.22,466.27,21.0,3.87,129.25,1398.81,1011.6600000000001,387.14999999999986
T002622,S14,2025-02-21,Grocery,1.0,Freshfarm,West,7.99,12.19,46.0,4.74,122.57,12.19,7.99,4.199999999999999
T000078,S22,2025-04-05,Electronics,3.0,Northstar,South,261.83,334.87,149.0,2.56,62.79,1004.61,785.49,219.12
T001284,S29,2025-05-18,Sports,4.0,Activepro,West,57.18,117.1,13.0,5.51,165.6,468.4,228.72,239.67999999999998
T001484,S20,2025-03-05,Apparel,3.0,Stylehub,South,27.57,61.27,55.0,4.16,126.79,183.81,82.71000000000001,101.1
T002979,S14,,Apparel,2.0,Stylehub,West,23.24,51.0,61.0,4.51,164.9,102.0,46.48,55.52
T002919,S14,2025-06-18,Grocery,3.0,Freshfarm,West,7.88,10.59,57.0,5.3,156.9,31.77,23.64,8.129999999999999
T001721,S23,2025-06-08,Home,2.0,Budgetsource,South,44.95,84.65,129.0,2.85,70.23,169.3,89.9,79.4
T002401,S29,2025-05-07,Electronics,,Northstar,West,202.65,265.65,37.0,3.06,74.91,,,
T001883,S25,2025-06-19,Home,2.0,Budgetsource,West,46.68,82.61,55.0,4.33,112.7,165.22,93.36,71.86
T002754,S03,2025-05-18,Electronics,3.0,Northstar,North,291.32,404.93,96.0,4.2,90.81,1214.79,873.96,340.8299999999999
T002501,S04,2025-05-15,Electronics,2.0,Northstar,East,245.07,313.26,157.0,5.57,160.22,626.52,490.14,136.38
T002815,S23,2025-01-06,Groceries,1.0,Freshfarm,South,8.15,12.39,131.0,4.25,108.5,12.39,8.15,4.24
T000758,S07,2025-02-27,Home,1.0,Budgetsource,North,49.83,95.92,69.0,4.11,78.7,95.92,49.83,46.09
T002887,S21,2025-03-16,Home,1.0,Budgetsource,North,54.95,95.05,145.0,4.13,112.4,95.05,54.95,40.099999999999994
T002863,S29,2025-03-14,Electronics,2.0,Northstar,West,213.29,279.48,49.0,5.08,156.73,558.96,426.58,132.38000000000005
T002886,S28,2025-04-03,Home,4.0,Budgetsource,West,44.17,86.49,19.0,5.4,149.45,345.96,176.68,169.27999999999997
T001233,S15,2025-04-11,Sports,5.0,Activepro,East,56.96,114.59,79.0,3.77,98.19,572.95,284.8,288.15000000000003
T000133,S20,2025-04-08,Home,6.0,Budgetsource,South,47.51,94.77,133.0,,102.05,568.62,285.06,283.56
T002930,S28,2025-04-05,Home,2.0,Budgetsource,West,48.92,78.32,24.0,5.53,180.19,156.64,97.84,58.79999999999998
T001799,S22,2025-03-26,Grocery,3.0,Freshfarm,South,8.24,12.36,110.0,4.42,106.05,37.08,24.72,12.36
T002279,S16,2025-02-03,Sports,1.0,Activepro,South,59.16,116.12,27.0,2.75,70.06,116.12,59.16,56.96000000000001
T000655,S16,2025-03-30,Apparel,2.0,Stylehub,South,29.19,61.12,158.0,5.66,158.2,122.24,58.38,63.85999999999999
T001555,S01,2025-02-26,Home,2.0,Budgetsource,East,48.27,82.89,139.0,3.33,63.02,165.78,96.54,69.24
T000879,S25,2025-02-16,Electronic,4.0,Northstar,West,223.73,332.29,6.0,3.01,95.26,1329.16,894.92,434.2400000000001
T001561,S19,2025-05-16,Apparel,0.0,Stylehub,South,26.04,50.2,70.0,3.0,75.87,0.0,0.0,0.0
T002835,S04,2025-01-13,Sports,2.0,Activepro,East,68.86,134.24,73.0,4.84,148.34,268.48,137.72,130.76000000000002
T002371,S27,2025-04-06,Apparel,1.0,Style Hub,West,24.12,50.37,32.0,,71.85,50.37,24.12,26.249999999999996
T002368,S26,2025-01-17,Electronics,2.0,Northstar,West,214.56,298.15,34.0,4.84,135.32,596.3,429.12,167.17999999999995
T000250,S07,2025-05-23,Home,9.0,Budgetsource,North,38.33,74.13,153.0,2.43,60.05,667.17,344.96999999999997,322.2
T001223,S21,2025-01-24,Groceries,6.0,Freshfarm,North,9.18,14.42,46.0,3.41,72.73,86.52,55.08,31.439999999999998
T000182,S24,2025-05-07,Grocery,2.0,Fresh Farm,West,8.1,12.95,48.0,3.98,127.4,25.9,16.2,9.7
T002258,S10,2025-06-29,Grocery,1.0,Freshfarm,South,5.23,8.44,150.0,4.37,111.29,8.44,5.23,3.209999999999999
T000088,S10,2025-04-05,Home,3.0,Budget Source,South,42.43,78.15,79.0,5.34,131.68,234.45000000000002,127.28999999999999,107.16000000000003
T002851,S04,2025-05-10,Grocery,2.0,Freshfarm,East,7.86,11.62,11.0,4.72,106.17,23.24,15.72,7.519999999999998
T000053,S30,2025-01-25,Beauty,2.0,Glowworks,West,17.99,40.87,15.0,2.64,75.97,81.74,35.98,45.76
T000171,S20,2025-01-31,Home,6.0,Budgetsource,South,52.31,92.22,,3.2,74.34,553.3199999999999,313.86,239.45999999999992
T001766,S22,2025-02-12,Home,1.0,Budgetsource,South,42.44,77.89,30.0,5.13,157.8,77.89,42.44,35.45
T000644,S21,2025-03-16,Grocery,2.0,Freshfarm,North,7.87,12.03,71.0,2.84,74.3,24.06,15.74,8.319999999999999
T000405,S12,2025-04-10,Grocery,2.0,Freshfarm,South,7.05,10.06,124.0,4.9,115.43,20.12,14.1,6.020000000000001
T000611,S21,2025-01-27,Electronics,4.0,Northstar,North,,341.46,78.0,4.71,112.26,1365.84,,
T002644,S23,2025-06-19,Electronic,8.0,Northstar,South,290.17,361.49,132.0,5.18,97.06,2891.92,2321.36,570.56
T000870,S11,2025-03-25,Grocery,1.0,Freshfarm,South,9.08,13.93,150.0,7.04,177.36,13.93,9.08,4.85
T001285,S30,2025-05-07,Apparel,4.0,Stylehub,West,28.91,58.33,61.0,5.82,181.38,233.32,115.64,117.67999999999999
T000014,S03,2025-06-11,Home,1.0,Budgetsource,North,45.93,77.83,110.0,3.41,89.29,77.83,45.93,31.9
T000537,S27,2025-06-24,Electronic,2.0,Northstar,West,287.23,388.26,64.0,4.65,112.09,776.52,574.46,202.05999999999995
T002308,S13,2025-02-25,Sports,1.0,Activepro,East,51.36,99.47,149.0,7.01,158.19,99.47,51.36,48.11
T000475,S29,2025-06-13,Beauty,1.0,Glowworks,West,19.58,43.43,6.0,3.4,103.21,43.43,19.58,23.85
T001085,S10,,Beauty,1.0,Glowworks,South,17.37,36.72,141.0,5.6,120.26,36.72,17.37,19.349999999999998
T000505,S26,2025-03-17,Beauty,2.0,Glowworks,West,16.83,39.06,17.0,4.97,173.5,78.12,33.66,44.46000000000001
T002833,S04,2025-04-24,Home,1.0,Budgetsource,East,46.71,84.17,81.0,5.74,162.13,84.17,46.71,37.46
T001453,S16,2025-06-26,Home,1.0,Budgetsource,South,52.24,91.21,15.0,5.79,166.78,91.21,52.24,38.96999999999999
T000484,S03,2025-06-23,Grocery,3.0,Freshfarm,North,8.29,11.93,72.0,5.62,140.88,35.79,24.869999999999997,10.920000000000002
T002493,S14,2025-01-18,Electronics,2.0,Northstar,West,255.58,327.86,21.0,,137.42,655.72,511.16,144.56
T000936,S18,2025-05-04,Apparel,2.0,Stylehub,West,28.04,58.0,55.0,4.29,141.23,116.0,56.08,59.92
T002081,S05,2025-01-23,Grocery,3.0,Freshfarm,East,8.61,13.58,157.0,3.1,70.33,40.74,25.83,14.910000000000004
T001185,S05,2025-05-08,Electronic,3.0,Northstar,East,285.15,362.4,54.0,6.48,144.19,1087.1999999999998,855.4499999999999,231.7499999999999
T002006,S15,2025-06-07,Apparel,5.0,Stylehub,East,26.31,59.39,15.0,3.85,93.26,296.95,131.54999999999998,165.4
T001172,S19,2025-01-13,Grocery,6.0,Freshfarm,South,6.36,9.67,38.0,5.07,150.01,58.019999999999996,38.160000000000004,19.859999999999992
T001479,S11,2025-02-26,Beauty,2.0,Glowworks,South,16.04,35.27,64.0,3.67,97.67,70.54,32.08,38.46000000000001
T001109,S23,2025-03-30,Grocery,1.0,Freshfarm,South,8.59,14.07,17.0,5.67,154.8,14.07,8.59,5.48
T001512,S25,2025-01-01,Sports,1.0,Activepro,West,59.7,114.61,55.0,3.52,90.86,114.61,59.7,54.91
T001991,S15,2025-05-20,Electronics,3.0,Northstar,East,245.63,328.58,48.0,4.37,129.5,985.74,736.89,248.85000000000002
T001710,S23,2025-04-07,Grocery,4.0,Freshfarm,South,7.32,11.56,31.0,3.16,80.02,46.24,29.28,16.96
T000554,S15,2025-06-09,Electronics,2.0,Northstar,East,297.15,403.02,95.0,5.39,120.43,806.04,594.3,211.74
T000263,S05,2025-03-24,Electronics,4.0,Northstar,East,221.26,320.78,147.0,3.7,96.0,1283.12,885.04,398.0799999999999
T001216,S03,2025-05-05,Electronics,1.0,Northstar,North,276.11,376.09,76.0,3.69,92.55,376.09,276.11,99.97999999999996
T000244,S09,2025-01-12,Sports,2.0,Activepro,East,45.12,88.81,89.0,4.47,101.78,177.62,90.24,87.38000000000001
T000338,S08,2025-03-16,Grocery,3.0,Freshfarm,South,6.47,9.19,122.0,4.05,93.83,27.57,19.41,8.16
T001422,S24,2025-05-13,Cosmetics,2.0,Glowworks,West,17.15,40.82,31.0,5.58,155.98,81.64,34.3,47.34
T000129,S01,2025-05-26,Apparel,3.0,Stylehub,East,29.78,65.75,30.0,4.03,90.46,197.25,89.34,107.91
T000109,S25,2025-01-31,Apparel,1.0,Stylehub,West,29.89,62.1,5.0,5.77,174.08,62.1,29.89,32.21
T001077,S04,2025-06-25,Electronics,1.0,Northstar,East,300.87,406.9,72.0,4.7,118.01,406.9,300.87,106.02999999999997
T001694,S23,2025-05-23,Clothing,10.0,Stylehub,South,25.15,52.18,156.0,5.22,135.11,521.8,251.5,270.29999999999995
T000266,S30,2025-04-16,Electronics,1.0,Northstar,West,276.21,356.79,26.0,4.78,136.79,356.79,276.21,80.58000000000004
T002473,S04,,Home,1.0,Budgetsource,East,40.98,75.75,105.0,4.04,93.34,75.75,40.98,34.77
T001611,S02,2025-03-19,Sports,2.0,Activepro,South,66.01,126.77,18.0,4.44,98.7,253.54,132.02,121.51999999999998
T001021,S29,2025-05-15,Home,1.0,Budgetsource,West,42.56,72.67,37.0,5.3,136.72,72.67,42.56,30.11
T000355,S25,2025-01-29,Electronics,7.0,Northstar,West,255.19,316.89,36.0,3.16,116.07,2218.23,1786.33,431.9000000000001
T000145,S23,2025-02-16,Sports,3.0,Activepro,South,51.67,109.41,,4.31,95.92,328.23,155.01,173.22000000000003
T000741,S03,2025-04-24,Beauty,2.0,Glowworks,North,17.03,36.65,47.0,4.03,121.12,73.3,34.06,39.239999999999995
T001012,S28,2025-03-23,Grocery,1.0,Freshfarm,West,8.71,14.18,,5.12,163.96,14.18,8.71,5.469999999999999
T002088,S12,2025-02-15,Home Goods,3.0,Budgetsource,South,42.99,74.03,156.0,5.45,152.29,222.09,128.97,93.12
T002745,S27,2025-06-07,Apparel,2.0,Stylehub,West,33.57,78.88,4.0,3.42,98.95,157.76,67.14,90.61999999999999
T000845,S13,2025-02-11,Grocery,2.0,Freshfarm,East,7.43,11.84,136.0,3.01,73.14,23.68,14.86,8.82
T001953,S01,2025-06-17,Grocery,1.0,Freshfarm,East,9.74,15.88,87.0,4.92,144.39,15.88,9.74,6.140000000000001
T002373,S02,2025-01-08,Electronics,1.0,Northstar,South,230.84,339.79,128.0,4.01,96.28,339.79,230.84,108.95000000000002
T001102,S10,2025-01-22,Electronics,8.0,Northstar,South,234.68,292.48,116.0,5.5,147.72,2339.84,1877.44,462.4000000000001
T001854,S12,2025-06-01,Apparel,9.0,Stylehub,South,29.53,59.51,91.0,6.04,147.17,535.59,265.77,269.82000000000005
T002223,S20,2025-05-23,Beauty,5.0,Glowworks,South,18.43,44.68,126.0,4.18,90.38,223.4,92.15,131.25
T002093,S15,2025-02-08,Grocery,2.0,Freshfarm,East,6.95,11.45,93.0,4.24,102.27,22.9,13.9,8.999999999999998
T002985,S24,2025-02-23,Electronics,2.0,Northstar,West,204.47,272.57,11.0,3.73,112.12,545.14,408.94,136.2
T001200,S09,2025-03-20,Electronics,4.0,Northstar,East,264.5,390.18,147.0,5.47,157.84,1560.72,1058.0,502.72
T002542,S09,2025-06-14,Electronics,4.0,Northstar,East,278.88,353.72,66.0,4.53,111.24,1414.88,1115.52,299.3600000000001
T000705,S18,2025-03-15,Grocery,1.0,Freshfarm,West,9.13,14.11,19.0,4.26,138.68,14.11,9.13,4.979999999999999
T000894,S27,2025-06-03,Grocery,2.0,Freshfarm,West,7.73,11.61,3.0,4.81,119.99,23.22,15.46,7.759999999999998
T002925,S19,2025-05-17,Apparel,4.0,Stylehub,South,25.5,51.82,95.0,2.77,68.81,207.28,102.0,105.28
T001134,S04,2025-02-13,Beauty,1.0,Glowworks,East,19.56,40.89,140.0,4.9,88.9,40.89,19.56,21.330000000000002
T000252,S22,2025-06-21,Electronics,2.0,Northstar,South,277.36,383.6,113.0,4.64,105.68,767.2,554.72,212.48000000000002
T002014,S16,2025-04-19,Sports,1.0,Activepro,South,55.93,114.15,79.0,4.83,124.48,114.15,55.93,58.220000000000006
T002466,S14,2025-02-15,Grocery,2.0,Freshfarm,West,8.44,13.11,4.0,5.1,134.67,26.22,16.88,9.34
T000842,S20,2025-05-02,Apparel,4.0,Stylehub,South,26.41,58.08,120.0,3.84,98.41,232.32,105.64,126.67999999999999
T000562,S23,2025-01-15,Sports,3.0,Activepro,South,50.94,103.03,155.0,3.78,91.87,309.09000000000003,152.82,156.27000000000004
T000493,S24,2025-06-02,Home,6.0,Budgetsource,West,49.54,97.3,,6.63,188.89,583.8,297.24,286.55999999999995
T001837,S26,2025-05-06,Grocery,2.0,Freshfarm,West,9.22,14.28,15.0,5.26,178.25,28.56,18.44,10.119999999999997
